date,kalman_beta,ols_beta,z_score,R
2021-04-19,1.1661648429596698,0.5095580791690829,-0.1461558315131503,2.179089783691788e-05
2021-04-20,1.166158660865159,0.5145929413505473,-0.000781011131645669,2.176911693908096e-05
2021-04-21,1.1651797634779775,0.5190627311349615,-0.1230156923294138,2.174735782214188e-05
2021-04-22,1.164243778052601,0.5236876365021648,-0.1157920471212373,2.172562046431974e-05
2021-04-23,1.162653879134052,0.5255653446092615,-0.1940616381345557,2.170390484385542e-05
2021-04-26,1.164850942207902,0.5252911155405673,0.2737396395602872,2.1682210939011565e-05
2021-04-27,1.1649366636121388,0.5399909479723048,0.01047230070808474,2.1660538728072555e-05
2021-04-28,1.16524609177805,0.5464416031720633,0.03902819953583826,2.1638888189344482e-05
2021-04-29,1.163361169837726,0.5422533454710272,-0.22758097005380587,2.161725930115514e-05
2021-04-30,1.1603925347162503,0.5156433723220657,-0.3665842548500904,2.1595652041853984e-05
2021-05-06,1.1590327556660591,0.4771657937717145,-0.16433449963236663,2.1574066389812132e-05
2021-05-07,1.1579394199157245,0.4435572422983558,-0.13129850375443594,2.1552502323422322e-05
2021-05-10,1.1563810123856446,0.41053532418290495,-0.1862673365685325,2.15309598210989e-05
2021-05-11,1.1577743101902822,0.3800405560532151,0.1806611001171583,2.1509438861277804e-05
2021-05-12,1.1576224461972635,0.3552855940185474,-0.018891732700343288,2.1487939422416525e-05
2021-05-13,1.1571510790701895,0.32184667013014573,-0.06043097066276908,2.146646148299411e-05
2021-05-14,1.1592797299566746,0.2892214492962865,0.27365555917017936,2.1445005021511116e-05
2021-05-17,1.1586022014250632,0.26394822931164497,-0.08198195382942673,2.1423570016489604e-05
2021-05-18,1.1621417907719758,0.2682911049614311,0.4407166945229439,2.1402156446473116e-05
2021-05-19,1.1627477596638052,0.27861459869808264,0.07841170557175764,2.1380764290026644e-05
2021-05-20,1.1625042197117472,0.2919862578057926,-0.030783399885490226,2.1359393525736618e-05
2021-05-21,1.1647407398248493,0.30879427239206614,0.28967146523213205,2.133804413221088e-05
2021-05-24,1.1672732783977835,0.3209917904528592,0.33433778472377307,2.131671608807867e-05
2021-05-25,1.165400087279892,0.3231308843930609,-0.22806164247017394,2.1295409371990593e-05
2021-05-26,1.1671534058004118,0.3251979625138958,0.22206630360047827,2.1274123962618602e-05
2021-05-27,1.1666984769327287,0.3281329288258721,-0.05543418543400235,2.1252859838655983e-05
2021-05-28,1.167452631425279,0.3357778114143525,0.09253838299665094,2.1231616978817327e-05
2021-05-31,1.165802151105278,0.34891874498109443,-0.20315274504130196,2.121039536183851e-05
2021-06-01,1.1662425150370013,0.3599935718108368,0.05469158806472301,2.1189194966476672e-05
2021-06-02,1.1681942782807797,0.3578376709145132,0.24938600863823948,2.1168015771510198e-05
2021-06-03,1.168258828243083,0.35553940722785426,0.008187732335009816,2.1146857755738687e-05
2021-06-04,1.1675536264073183,0.35022770529059044,-0.08916043620943287,2.112572089798295e-05
2021-06-07,1.1660450432609892,0.34606314294548984,-0.18573492031678274,2.110460517708497e-05
2021-06-08,1.1675673863182685,0.3375916486258278,0.19298530845066325,2.1083510571907884e-05
2021-06-09,1.1675032296907086,0.3395513809443327,-0.007914644637902838,2.1062437061335978e-05
2021-06-10,1.1659871787659968,0.34484329029674543,-0.18855644268939437,2.1041384624274644e-05
2021-06-11,1.162665130267416,0.35043523696449175,-0.38977567653914774,2.102035323965037e-05
2021-06-15,1.1628486153453683,0.34841981950728906,0.02335457689449841,2.099934288641072e-05
2021-06-16,1.164347930999407,0.34681821456894674,0.19314747194352436,2.097835354352431e-05
2021-06-17,1.1651118224553039,0.3430351643246077,0.09440228735175461,2.0957385189980785e-05
2021-06-18,1.1639746755028513,0.3365856446295984,-0.14591140480898293,2.0936437804790804e-05
2021-06-21,1.1626823314759274,0.34403907692345037,-0.162889288297105,2.0915511366986013e-05
2021-06-22,1.1611024924046158,0.34988475402272085,-0.19130851281290406,2.0894605855619027e-05
2021-06-23,1.1612939846714139,0.3497014298200285,0.023700150290994367,2.087372124976341e-05
2021-06-24,1.1611916116913583,0.3427084855256541,-0.012849899907577749,2.085285752851365e-05
2021-06-25,1.1595969604467629,0.3338963081919283,-0.1940149578455497,2.0832014670985136e-05
2021-06-28,1.1597603569169448,0.3315103422860686,0.0204542613388609,2.081119265631415e-05
2021-06-29,1.1609400436471546,0.3356889450196411,0.14818990387310155,2.0790391463657838e-05
2021-06-30,1.161370122004495,0.33308962360091504,0.05375461514494583,2.0769611072194182e-05
2021-07-01,1.1633954408288931,0.3228051591947202,0.2566773374047611,2.074885146112199e-05
2021-07-02,1.161043066195791,0.3098871454491497,-0.28735804063918907,2.0728112609660866e-05
2021-07-05,1.1595456966208657,0.3059538733968891,-0.18123814724751405,2.0707394497051207e-05
2021-07-06,1.1607220704983001,0.3106851406234274,0.14841246707786837,2.0686697102554156e-05
2021-07-07,1.1620792107097753,0.3236998423599298,0.1720367901367147,2.0666020405451602e-05
2021-07-08,1.1624515223641592,0.334581498975338,0.04717115465465605,2.064536438504615e-05
2021-07-09,1.1625113570254182,0.3269873635629476,0.0073971550980101155,2.0624729020661104e-05
2021-07-12,1.1606271414934144,0.2994905848518533,-0.23174541350052108,2.0604114291640443e-05
2021-07-13,1.1585250369916698,0.2625486611004778,-0.2579961081246091,2.0583520177348802e-05
2021-07-14,1.1568825828464362,0.2358827922040866,-0.20076240488602967,2.0562946657171456e-05
2021-07-15,1.1581498498394671,0.22297011905297617,0.15946689097921066,2.0542393710514285e-05
2021-07-16,1.159225145519763,0.2201550871776511,0.1333902102397088,2.052186131680377e-05
2021-07-19,1.1604467682538824,0.20990461875830987,0.15487280258302288,2.0501349455486967e-05
2021-07-20,1.1617856406436802,0.1806209552697915,0.1697908897997557,2.048085810603148e-05
2021-07-21,1.1614279414407025,0.14445733384176257,-0.04541497971749408,2.046038724792545e-05
2021-07-22,1.159951878326441,0.1138446545550344,-0.18048661213159817,2.0439936860677522e-05
2021-07-23,1.1587272118854273,0.09781466734725582,-0.15004177586710365,2.0419506923816846e-05
2021-07-26,1.158348890287826,0.09723283884950369,-0.04649069237863319,2.039909741689303e-05
2021-07-27,1.158292965822522,0.09345647642901674,-0.00697820648002489,2.0378708319476135e-05
2021-07-28,1.1587114610657405,0.09062073151815826,0.052947114255951125,2.035833961115666e-05
2021-07-29,1.1574038967589095,0.08987434240674448,-0.15920411963206013,2.0337991271545505e-05
2021-07-30,1.1555925086774728,0.09993241261916239,-0.21904030029295218,2.031766328027396e-05
2021-08-02,1.1566683347444822,0.1065057541535325,0.1356537789993273,2.0297355616993686e-05
2021-08-03,1.1559888573910884,0.07074158932621064,-0.0863364063229039,2.0277068261376694e-05
2021-08-04,1.155418650302357,0.0498910104986233,-0.07091785157703662,2.0256801193115318e-05
2021-08-05,1.1556306995305627,0.028364198208104385,0.026487478341318323,2.0236554391922202e-05
2021-08-06,1.1568815147756755,0.05299736110296998,0.15411172916362634,2.021632783753028e-05
2021-08-09,1.1561847503047333,0.05930015349265492,-0.08706663138264348,2.019612150969275e-05
2021-08-10,1.156101978806504,0.06113080158704821,-0.010297947879410851,2.017593538818306e-05
2021-08-11,1.1555901414506897,0.038769354459737095,-0.06310416784943161,2.015576945279488e-05
2021-08-12,1.1569008812016919,0.05473686806225729,0.16380117536618158,2.0135623683342086e-05
2021-08-13,1.1547618684980814,0.05322606551637298,-0.2660541935316627,2.0115498059658745e-05
2021-08-16,1.154768855698346,0.05620517181733847,0.000870422797001249,2.0095392561599086e-05
2021-08-17,1.154322121270217,0.07256505035920438,-0.05418084392475593,2.0075307169037486e-05
2021-08-18,1.1554807347524652,0.07799805589256131,0.1482666674199813,2.005524186186845e-05
2021-08-19,1.1558628384911678,0.08067554160550809,0.048585307664211125,2.0035196620006582e-05
2021-08-20,1.1550618467966491,0.09063913571503578,-0.09878998791399543,2.0015171423386578e-05
2021-08-23,1.15258631272437,0.09726971509466571,-0.3027089607991841,1.9995166251963193e-05
2021-08-24,1.1528018344787059,0.10204614601384186,0.026805519887679805,1.997518108571123e-05
2021-08-25,1.1529393801512529,0.11825766663377484,0.01693433848769564,1.995521590462552e-05
2021-08-26,1.1536140013114595,0.14173663144023504,0.08538147918307544,1.9935270688720894e-05
2021-08-27,1.1502974585694492,0.15638409919205795,-0.3994549087496364,1.9915345418032174e-05
2021-08-30,1.1479813090531577,0.16945379282867815,-0.2766333478396254,1.9895440072614144e-05
2021-08-31,1.1473324636713391,0.1637028251760395,-0.08161631044646456,1.9875554632541532e-05
2021-09-01,1.1481646502091007,0.16242990607315072,0.10629580836912751,1.9855689077908993e-05
2021-09-02,1.1465575096909137,0.1642572185109962,-0.19520495596428183,1.9835843388831086e-05
2021-09-03,1.1482890196651885,0.16761627809394317,0.2194462096275939,1.9816017545442256e-05
2021-09-06,1.1464520955107607,0.1698890172198135,-0.22158400239903878,1.9796211527896813e-05
2021-09-07,1.1460842541850083,0.16910557737821236,-0.045893380071353525,1.9776425316368918e-05
2021-09-08,1.1455899080109815,0.1725833660101109,-0.06083700616720821,1.975665889105255e-05
2021-09-09,1.144189918903675,0.18985804793391092,-0.16842476819383134,1.97369122321615e-05
2021-09-10,1.143165638865818,0.19205282849785063,-0.1262150023861757,1.971718531992934e-05
2021-09-13,1.1380638426424592,0.17512158425920588,-0.59974222371003,1.969747813460941e-05
2021-09-14,1.1426332848166068,0.16293439911828786,0.6234113699619659,1.9677790656474802e-05
2021-09-15,1.1416538973062733,0.1531665941051418,-0.1207046239726566,1.965812286581833e-05
2021-09-16,1.141472054540157,0.1405744477504766,-0.022714549430996808,1.963847474295251e-05
2021-09-17,1.142058182830062,0.13605418459949972,0.07261210393583718,1.961884626820956e-05
2021-09-22,1.1396367450262368,0.1298005169866467,-0.2928082934230139,1.959923742194135e-05
2021-09-23,1.136983987441648,0.12121775595015191,-0.32208624567411903,1.9579648184519408e-05
2021-09-24,1.1402124503012345,0.12294781147069328,0.4136631663622436,1.9560078536334888e-05
2021-09-27,1.1421039256050796,0.12838945249909062,0.2419740624923691,1.9540528457798554e-05
2021-09-28,1.1410405816415699,0.12520267708180724,-0.13309163599717083,1.9520997929340755e-05
2021-09-29,1.1402310664467357,0.12338165810576687,-0.10007416454347658,1.9501486931411416e-05
2021-09-30,1.14007938617046,0.11862231680529206,-0.01925387333679556,1.9481995444480004e-05
2021-10-08,1.1416338542726168,0.1238820365481395,0.19152895608107348,1.9462523449035525e-05
2021-10-11,1.141137535145582,0.13189122922923957,-0.060497889958007894,1.944307092558649e-05
2021-10-12,1.1413143506380719,0.15141793543301285,0.021509234986179748,1.9423637854660905e-05
2021-10-13,1.1418388257349605,0.17120109354717555,0.0649424581954424,1.9404224216806243e-05
2021-10-14,1.1485833911598928,0.21491465342902058,0.8410424110579847,1.9384829992589437e-05
2021-10-15,1.1450173676941644,0.2597063203565732,-0.42539382867995035,1.9365455162596847e-05
2021-10-18,1.1508034702238137,0.33895319349741615,0.7060487282706712,1.9346099707434252e-05
2021-10-19,1.1509097936277357,0.40005928921572487,0.013559305786813055,1.932676360772682e-05
2021-10-20,1.1512631666106297,0.4249475587155506,0.04885696797177971,1.9307446844119093e-05
2021-10-21,1.1508336881263872,0.4528215464499544,-0.053412869816885485,1.9288149397274976e-05
2021-10-22,1.1544534652357548,0.46444510615171486,0.49711535997553835,1.9268871247877702e-05
2021-10-25,1.154316645631317,0.4741611560750971,-0.016991459173777177,1.9249612376629824e-05
2021-10-26,1.1552614946777189,0.47710655026069126,0.12153986338545157,1.9230372764253195e-05
2021-10-27,1.1588793650808322,0.4669259306235607,0.49276432643358553,1.9211152391488944e-05
2021-10-28,1.1600367469534234,0.45222703005578724,0.14705837507905642,1.9191951239097456e-05
2021-10-29,1.158536907538053,0.4409609675461427,-0.18782961000014553,1.917276928785836e-05
2021-11-01,1.1600678837260883,0.4241451672148529,0.18841748984442314,1.9153606518570503e-05
2021-11-02,1.1580122539862705,0.4114666020136662,-0.25580038826534135,1.9134462912051932e-05
2021-11-03,1.1569359435166364,0.40300765131926514,-0.13120942844566574,1.911533844913988e-05
2021-11-04,1.1603122673569783,0.37955254723209453,0.44134421534247137,1.9096233110690742e-05
2021-11-05,1.1625666606933756,0.35428554201140044,0.30991103510115975,1.9077146877580052e-05
2021-11-08,1.1610163419597166,0.33446524913807896,-0.18863976272553842,1.905807973070247e-05
2021-11-09,1.162007436146185,0.31728309167223806,0.12347941889849944,1.903903165097177e-05
2021-11-10,1.1633321710932114,0.29522261071182393,0.16691153397717437,1.9020002619320797e-05
2021-11-11,1.1609712192626531,0.2783166417568996,-0.28295539264408553,1.9000992616701478e-05
2021-11-12,1.1599921199905325,0.26664494540236794,-0.12270862047335343,1.8982001624084777e-05
2021-11-15,1.1600163235862233,0.25920355249765054,0.0030452345656718015,1.896302962246069e-05
2021-11-16,1.1613112580147895,0.2518787280758729,0.16915502068826926,1.8944076592838233e-05
2021-11-17,1.1628709487074746,0.24075039895515096,0.1957646112560653,1.8925142516245396e-05
2021-11-18,1.1613665602984384,0.2423507314800574,-0.19039909919289175,1.890622737372915e-05
2021-11-19,1.1589997846994615,0.238613385545016,-0.2784349347009926,1.888733114635542e-05
2021-11-22,1.1601201549290328,0.23159957862284455,0.14105703016169724,1.8868453815209064e-05
2021-11-23,1.1632467401994084,0.21633636116404406,0.38873417215470313,1.8849595361393857e-05
2021-11-24,1.1627767149784123,0.20193310593239977,-0.05812395207981739,1.8830755766032463e-05
2021-11-25,1.1610133323232887,0.19086762286889866,-0.2147001578686711,1.881193501026643e-05
2021-11-26,1.1630749833556149,0.18178734309846598,0.2703239349050898,1.8793133075256165e-05
2021-11-29,1.1604279130256798,0.1788563465931507,-0.3289360848437948,1.877434994218091e-05
2021-11-30,1.1608875844910203,0.17801979239144314,0.057925221696193796,1.8755585592238728e-05
2021-12-01,1.160240830935199,0.17884336825089636,-0.0792258256573508,1.873684000664649e-05
2021-12-02,1.1617315449772716,0.1804868454386354,0.1916111875452615,1.8718113166639846e-05
2021-12-03,1.1620404747042063,0.1779062808828577,0.03790216603832001,1.8699405053473206e-05
2021-12-06,1.1612921761482171,0.1826447105545215,-0.09544550820715894,1.8680715648419733e-05
2021-12-07,1.1614853709518997,0.1849232138942086,0.023972063250279518,1.8662044932771315e-05
2021-12-08,1.1623343964062673,0.18675263103129286,0.10518824222219955,1.8643392887838546e-05
2021-12-09,1.1643510372156873,0.1862275174853146,0.2539602830834831,1.862475949495071e-05
2021-12-10,1.163302576496201,0.18777226150836532,-0.12935177245562882,1.860614473545576e-05
2021-12-13,1.1627196269566586,0.18966089935259484,-0.07085541636116881,1.8587548590720302e-05
2021-12-14,1.1618903072288311,0.19442289915209313,-0.1035046111896164,1.856897104212958e-05
2021-12-15,1.161186630603808,0.2090473823928882,-0.0897224981926402,1.855041207108745e-05
2021-12-16,1.1613501438728397,0.21680045203220755,0.020008706657207206,1.8531871659016365e-05
2021-12-17,1.1613391984943562,0.2253565738938507,-0.001309746377080947,1.851334978735735e-05
2021-12-20,1.1594303050492227,0.23713466264493696,-0.24082029972261518,1.8494846437569994e-05
2021-12-21,1.1594751501194929,0.24850406101789924,0.00559477005976677,1.8476361591132423e-05
2021-12-22,1.158757954190134,0.2651142717243689,-0.08639995049917969,1.845789522954129e-05
2021-12-23,1.159373043961944,0.2905644794945761,0.07540930343273396,1.843944733431175e-05
2021-12-24,1.1594786651862123,0.30990115288701187,0.013308073876300891,1.842101788697744e-05
2021-12-27,1.1609374466464524,0.3259029748315346,0.18977151173700063,1.8402606869090463e-05
2021-12-28,1.1604697038242753,0.34747038275240527,-0.057542794001624195,1.8384214262221374e-05
2021-12-29,1.1601411470797678,0.37431660971830427,-0.0408192228740191,1.8365840047959154e-05
2021-12-30,1.157172014857518,0.4057648574328014,-0.3556202352074089,1.8347484207911196e-05
2021-12-31,1.1574601068164947,0.4356836339070685,0.03613983399729767,1.8329146723703286e-05
2022-01-04,1.1580499687623187,0.4712592114121658,0.07455687752632309,1.8310827576979584e-05
2022-01-05,1.1586199153857957,0.5124413155624609,0.07023103752459267,1.8292526749402604e-05
2022-01-06,1.156788051623717,0.5590462208098748,-0.2234301058356371,1.8274244222653204e-05
2022-01-07,1.1548361277400916,0.5705588947483629,-0.23617164257940038,1.825597997843055e-05
2022-01-10,1.1533965272745124,0.6004759444425817,-0.17842096610213118,1.823773399845212e-05
2022-01-11,1.1517868605083394,0.5623566667948126,-0.1970618323240965,1.821950626445367e-05
2022-01-12,1.1537200029992716,0.5290852642129965,0.23897232111036276,1.8201296758189217e-05
2022-01-13,1.1546078938063689,0.5388192900685332,0.11269926109039237,1.818310546143103e-05
2022-01-14,1.1564940427608676,0.5628083447796512,0.23925254745319022,1.8164932355969598e-05
2022-01-17,1.1548676652647174,0.5694907983626174,-0.20327635385734982,1.814677742361363e-05
2022-01-18,1.1541880982863582,0.5748930755474566,-0.08378557195465577,1.8128640646190015e-05
2022-01-19,1.153717061005879,0.5804225018422198,-0.0578270356718195,1.8110522005543826e-05
2022-01-20,1.155464096678444,0.5901912251243938,0.2189534082304693,1.8092421483538283e-05
2022-01-21,1.155863272631829,0.5992291668360141,0.050037892136144346,1.8074339062054746e-05
2022-01-24,1.1566040523230472,0.6046350225878523,0.09523700772487109,1.805627472299269e-05
2022-01-25,1.155983131496538,0.6061437034303995,-0.0772889221546226,1.80382284482697e-05
2022-01-26,1.1543057876613736,0.6075028998294872,-0.20249855304673342,1.8020200219821432e-05
2022-01-27,1.1536798452520782,0.6072360190353371,-0.07800600603816346,1.800219001960161e-05
2022-01-28,1.1534108180016305,0.6083208413018466,-0.03259840901126143,1.798419782958201e-05
2022-02-07,1.1508585216655864,0.5951037568125057,-0.3120816606112789,1.796622363175243e-05
2022-02-08,1.1505142206284795,0.5858716508150594,-0.04183821829537283,1.7948267408120676e-05
2022-02-09,1.1486495686074856,0.5706392142037792,-0.2301340066665558,1.7930329140712555e-05
2022-02-10,1.148558663197014,0.5662740807400797,-0.011035801651917374,1.7912408811571842e-05
2022-02-11,1.1506511309214382,0.5653225834039738,0.27196887547351983,1.789450640276027e-05
2022-02-14,1.1500252884183344,0.5597499630040296,-0.07788912704547958,1.787662189635751e-05
2022-02-15,1.1489713057538784,0.5485019814941189,-0.13182256277934673,1.7858755274461155e-05
2022-02-16,1.1489574577300528,0.534387664671619,-0.0017373412061215657,1.7840906519186694e-05
2022-02-17,1.1485672588224005,0.5233000236614489,-0.048803579479564964,1.7823075612667507e-05
2022-02-18,1.1487108434398634,0.5069910584286026,0.017603576316334395,1.780526253705484e-05
2022-02-21,1.1481385909781519,0.49158299166717345,-0.07252590548974812,1.7787467274517786e-05
2022-02-22,1.146464065253116,0.47429366292790537,-0.20435921869969392,1.776968980724327e-05
2022-02-23,1.1479828626633621,0.47211644746488407,0.19109158110431654,1.7751930117436026e-05
2022-02-24,1.1458315939098638,0.4632863313170685,-0.2659997180913191,1.773418818731859e-05
2022-02-25,1.1478529051466835,0.4580118293171801,0.2596461153820561,1.771646399913127e-05
2022-02-28,1.1473895799817644,0.4547213153259151,-0.056528308389953076,1.769875753513214e-05
2022-03-01,1.1486026159427225,0.44649678678102556,0.15268434161658437,1.7681068777597006e-05
2022-03-02,1.1496504168078105,0.44311464978325216,0.12883802332827507,1.766339770881941e-05
2022-03-03,1.146961223639807,0.44175351159146836,-0.31858470596415855,1.764574431111059e-05
2022-03-04,1.1469570200096322,0.4366292318813083,-0.0005311293888667564,1.762810856679948e-05
2022-03-07,1.1473379508756076,0.44401650138479354,0.04617760378982096,1.761049045823268e-05
2022-03-08,1.156969554994455,0.46287976748670795,1.274964348660091,2.1689459034276734e-05
2022-03-09,1.1559386085736574,0.45797882207903473,-0.14064474312726943,2.166777957524246e-05
2022-03-10,1.1543636544578026,0.4548349719680235,-0.19844278522513784,2.1646121795667216e-05
2022-03-11,1.1528809290673057,0.4599352139717824,-0.18151410434180776,2.162448567387155e-05
2022-03-14,1.1528898479736276,0.4612662343265791,0.0011264088507369125,2.160287118819768e-05
2022-03-15,1.1540397326084963,0.46520485597278666,0.146301408508485,2.1581278317009483e-05
2022-03-16,1.152912628256139,0.46588207915228047,-0.13715821185200286,2.1559707038692474e-05
2022-03-17,1.1510643676017607,0.45346647383451516,-0.22701094305942718,2.153815733165378e-05
2022-03-18,1.1487208575259429,0.44676145341241025,-0.2806581091754839,2.1516629174322128e-05
2022-03-21,1.147358316648671,0.45018227851006054,-0.1669718529035362,2.1495122545147807e-05
2022-03-22,1.1479590677650602,0.4391381474399647,0.0757188967407173,2.147363742260266e-05
2022-03-23,1.1481951589556543,0.42929005772915174,0.02919740725662981,2.1452173785180057e-05
2022-03-24,1.1491710345181574,0.43185587041180135,0.12095052521832093,2.143073161139488e-05
2022-03-25,1.150538867934994,0.44574817183248333,0.17184396358600978,2.1409310879783485e-05
2022-03-28,1.1505675408399723,0.4572630178373537,0.003590487409227697,2.13879115689037e-05
2022-03-29,1.1518840155135228,0.47121164794771014,0.1649650063676299,2.13665336573348e-05
2022-03-30,1.152773084868929,0.4897396053999828,0.11124038084398462,2.1345177123677463e-05
2022-03-31,1.1537670182212436,0.5067311542232499,0.12559594646468222,2.1323841946553785e-05
2022-04-01,1.1545597653453015,0.5131838660415293,0.09955055403066514,2.1302528104607232e-05
2022-04-06,1.1568449499805191,0.5199419204256175,0.2871062947060865,2.1281235576502626e-05
2022-04-07,1.1600090624667292,0.4955176622884141,0.4151704518299045,2.1259964340926124e-05
2022-04-08,1.1595488100542326,0.47856917549373806,-0.05744080007317843,2.12387143765852e-05
2022-04-11,1.1640140034206188,0.39235061950052447,0.5917487901992871,2.1217485662208614e-05
2022-04-12,1.1659128875747071,0.29224249540472697,0.23593211689791938,2.1196278176546405e-05
2022-04-13,1.166705514256349,0.18933168183349006,0.09745705103740371,2.1175091898369858e-05
2022-04-14,1.1637504677195987,0.11608122448084708,-0.36419815470753375,2.115392680647149e-05
2022-04-15,1.16328508438175,0.07605386631727343,-0.05647810218606134,2.113278287966502e-05
2022-04-18,1.1637936711931036,0.023911747034383892,0.06361992109846214,2.1111660096785356e-05
2022-04-19,1.1637312247026672,-0.028382171998869415,-0.007744754501129539,2.109055843668857e-05
2022-04-20,1.1648709107418829,-0.11326230592789989,0.14347256991618876,2.1069477878251884e-05
2022-04-21,1.164053384709566,-0.19318736181078308,-0.10217761206169321,2.1048418400373632e-05
2022-04-22,1.1634625203471987,-0.2533188957724401,-0.0730437531795295,2.102737998197326e-05
2022-04-25,1.166908658817567,-0.32628066916387466,0.4708817411987033,2.1006362601991285e-05
2022-04-26,1.1665698212882307,-0.3884846929415365,-0.04226174614493232,2.0985366239389293e-05
2022-04-27,1.1663928654173876,-0.4786617226224688,-0.02201374640813808,2.0964390873149905e-05
2022-04-28,1.1666303431540808,-0.5775857402224571,0.029304756166053065,2.0943436482276757e-05
2022-04-29,1.166947510955842,-0.6343691319930853,0.039641436052967514,2.092250304579448e-05
2022-05-05,1.1671963736977946,-0.659024835217447,0.031933995054360474,2.0901590542748686e-05
2022-05-06,1.1678909138902436,-0.6056431901408896,0.090272450300233,2.0880698952205938e-05
2022-05-09,1.1668273801617928,-0.5181759215119636,-0.13525545477911524,2.0859828253253733e-05
2022-05-10,1.1646911657952406,-0.43526631324794385,-0.2652126309958603,2.083897842500048e-05
2022-05-11,1.1618139610629052,-0.37968256842321957,-0.3477372515004754,2.081814944657548e-05
2022-05-12,1.1625223037516739,-0.32537417605508373,0.08991286013736723,2.0797341297128906e-05
2022-05-13,1.1609417598430474,-0.28268106093976686,-0.19369359071682346,2.0776553955831776e-05
2022-05-16,1.1593801088126232,-0.24880098009755247,-0.1913113051792251,2.0755787401875944e-05
2022-05-17,1.1617602723466234,-0.21465894824262924,0.30274439526753955,2.0735041614474067e-05
2022-05-18,1.1603778618239844,-0.17901395962287087,-0.17172203988989118,2.0714316572859593e-05
2022-05-19,1.1593294968663685,-0.14890938698302159,-0.12888858430544461,2.0693612256286736e-05
