date,pair,signal,z_score,innovation,beta,days_held,reason,phase
2024-10-22,AG-SS,open_long,-2.07385051688084,-1447.6942753887852,1.8058379931118869,1,z_threshold,signal_period
2024-10-23,AG-SS,holding_long,-2.1020949064023355,-1561.6468714790062,1.8003668221160605,2,holding,signal_period
2024-10-24,AG-SS,holding_long,-1.4827191707468397,-1174.2397852886716,1.7968848958459496,3,holding,signal_period
2024-10-25,AG-SS,holding_long,-1.16952888527386,-948.14105452902,1.7942830266559755,4,holding,signal_period
2024-10-28,AG-SS,holding_long,-1.2169931886900731,-994.292859932044,1.7916197291278737,5,holding,signal_period
2024-10-29,AG-SS,holding_long,-1.4594896229141612,-1204.3358450177093,1.7884867043724857,6,holding,signal_period
2024-10-30,AG-SS,holding_long,-1.4400414733605251,-1215.2585597397847,1.7855003739343227,7,holding,signal_period
2024-10-31,AG-SS,holding_long,-1.1669784777943926,-1005.5991181816717,1.7832141850972163,8,holding,signal_period
2024-11-01,AG-SS,holding_long,-0.7152039382455703,-620.6444939732428,1.7818726644806095,9,holding,signal_period
2024-11-04,AG-SS,holding_long,-0.7820393485458158,-672.2058515926255,1.780402306263562,10,holding,signal_period
2024-11-05,AG-SS,holding_long,-0.7840049141450824,-668.7835087487292,1.7789381903742014,11,holding,signal_period
2024-11-06,AG-SS,close,-0.4235434843306294,-358.4253086551471,1.7781717220977935,0,z_threshold,signal_period
2025-06-06,AG-SS,open_long,-2.274639445511997,-1939.424264405176,1.649582628859363,1,z_threshold,signal_period
2025-06-09,AG-SS,holding_long,-2.248582677120393,-2071.3089396883097,1.6486016902801537,2,holding,signal_period
2025-06-10,AG-SS,holding_long,-2.238232868490857,-2222.8929802084003,1.6476975018013895,3,holding,signal_period
2025-06-11,AG-SS,holding_long,-1.9705602106420328,-2108.3122286140133,1.6469562431879357,4,holding,signal_period
2025-06-12,AG-SS,holding_long,-1.7488753137932795,-1976.144790774386,1.6463380382322157,5,holding,signal_period
2025-06-13,AG-SS,holding_long,-1.667837867536812,-1960.722727808132,1.6457718238190862,6,holding,signal_period
2025-06-16,AG-SS,holding_long,-1.6948562673987095,-2062.4035158462902,1.6452104971637709,7,holding,signal_period
2025-06-17,AG-SS,holding_long,-1.6926002938356068,-2135.507080587724,1.6446680265425986,8,holding,signal_period
2025-06-18,AG-SS,holding_long,-1.8328077619915288,-2397.311736619815,1.6440882178531624,9,holding,signal_period
2025-06-19,AG-SS,holding_long,-1.4464456376019523,-1979.19513955201,1.6436604103480337,10,holding,signal_period
2025-06-20,AG-SS,holding_long,-1.2830122408750202,-1793.5196740097615,1.6432942624824212,11,holding,signal_period
2025-06-23,AG-SS,holding_long,-1.465995513135582,-2075.747014264516,1.642874758229498,12,holding,signal_period
2025-06-24,AG-SS,holding_long,-1.3704273748008036,-1984.5854770178807,1.642491476506197,13,holding,signal_period
2025-06-25,AG-SS,holding_long,-1.2642015949305732,-1862.6890951806415,1.6421433350929215,14,holding,signal_period
2025-06-26,AG-SS,holding_long,-1.2584908664823984,-1876.4182963232288,1.6417968683241535,15,holding,signal_period
2025-06-27,AG-SS,holding_long,-1.2489695573182904,-1883.9033095063096,1.6414559971830398,16,holding,signal_period
2025-06-30,AG-SS,holding_long,-1.211266228718282,-1847.433353178212,1.6411289521647767,17,holding,signal_period
2025-07-01,AG-SS,holding_long,-1.2718694999526388,-1957.9878004042785,1.6407857338320404,18,holding,signal_period
2025-07-02,AG-SS,holding_long,-1.1258577954958915,-1754.5276863301806,1.6404867084814896,19,holding,signal_period
2025-07-03,AG-SS,holding_long,-1.3032365973900173,-2041.928331430061,1.6401332986083632,20,holding,signal_period
2025-07-04,AG-SS,holding_long,-1.2488618010414498,-1983.9344116456175,1.639799044876346,21,holding,signal_period
2025-07-07,AG-SS,holding_long,-1.2340984959452712,-1982.3520544550447,1.6394729763955251,22,holding,signal_period
2025-07-08,AG-SS,holding_long,-1.2458561272314432,-2022.1442866815469,1.639144026537576,23,holding,signal_period
2025-07-09,AG-SS,holding_long,-1.1455902880815652,-1879.867739919544,1.6388454953232503,24,holding,signal_period
2025-07-10,AG-SS,holding_long,-1.09483969911279,-1807.8381986275217,1.6385603062918128,25,holding,signal_period
2025-07-11,AG-SS,holding_long,-1.2687358891423015,-2103.394506348106,1.6382254150779776,26,holding,signal_period
2025-07-14,AG-SS,holding_long,-1.4038293607734147,-2355.7030288764945,1.6378513364628238,27,holding,signal_period
2025-07-15,AG-SS,holding_long,-1.413587181570273,-2417.7727003837754,1.637479737293186,28,holding,signal_period
2025-07-16,AG-SS,holding_long,-1.3167253655857776,-2296.667807998376,1.6371417882671035,29,holding,signal_period
2025-07-17,AG-SS,holding_long,-1.2826346208457842,-2269.8703171074867,1.636815550147276,30,holding,signal_period
2025-07-18,AG-SS,close,-1.3649309253373998,-2446.5838874262845,1.6364675389826218,0,force_close,signal_period
2025-02-05,AG-SF,open_long,-2.185492929409454,-384.80711178949787,0.8202601130339225,1,z_threshold,signal_period
2025-02-06,AG-SF,holding_long,-0.9530135218222534,-180.00199762611282,0.8195504058366176,2,holding,signal_period
2025-02-07,AG-SF,close,-0.4355895468203356,-82.1424020856175,0.8192337887487249,0,z_threshold,signal_period
2025-02-14,AG-SF,open_long,-2.5614224723344448,-488.8725372154922,0.814464021080248,1,z_threshold,signal_period
2025-02-17,AG-SF,holding_long,-1.4046541905491674,-296.2812692315765,0.8136826832922388,2,holding,signal_period
2025-02-18,AG-SF,holding_long,-1.615691105478781,-347.5013212301419,0.812808999574862,3,holding,signal_period
2025-02-19,AG-SF,holding_long,-1.8029982228496984,-400.2279134578384,0.8118725686018551,4,holding,signal_period
2025-02-20,AG-SF,holding_long,-1.696374859433913,-393.24900316827006,0.8110390642548452,5,holding,signal_period
2025-02-21,AG-SF,holding_long,-1.5766138069000215,-379.0160440080208,0.8103051560924597,6,holding,signal_period
2025-02-24,AG-SF,holding_long,-1.452210159412674,-359.401660616938,0.8096567798276499,7,holding,signal_period
2025-02-25,AG-SF,holding_long,-1.3082655976990292,-330.91255937333153,0.8090955017510284,8,holding,signal_period
2025-02-26,AG-SF,holding_long,-0.9238161327381356,-236.97790888002783,0.8087135116089513,9,holding,signal_period
2025-02-27,AG-SF,holding_long,-0.9326765822411744,-238.59667866195832,0.808329961980941,10,holding,signal_period
2025-02-28,AG-SF,holding_long,-0.9245955731208696,-235.94385779709864,0.8079540194109049,11,holding,signal_period
2025-03-03,AG-SF,holding_long,-1.0342587677260875,-263.230965666372,0.807533554775104,12,holding,signal_period
2025-03-04,AG-SF,holding_long,-1.2861936477841909,-327.89991855322023,0.8070122954677315,13,holding,signal_period
2025-03-05,AG-SF,holding_long,-1.5330866578967044,-396.0332775542738,0.8064000184253928,14,holding,signal_period
2025-03-06,AG-SF,holding_long,-1.6416778423112612,-435.5147057087179,0.8057608926432924,15,holding,signal_period
2025-03-07,AG-SF,holding_long,-1.5766158205500234,-432.2765970882401,0.8051716795349192,16,holding,signal_period
2025-03-10,AG-SF,holding_long,-1.7411772967903405,-491.4684832266612,0.8045428014309914,17,holding,signal_period
2025-03-11,AG-SF,holding_long,-1.4271102958215116,-418.9062070292312,0.8040536466509312,18,holding,signal_period
2025-03-12,AG-SF,holding_long,-1.7531077979579663,-525.2883635812223,0.8034618776125979,19,holding,signal_period
2025-03-13,AG-SF,holding_long,-1.8693430354663976,-583.0060166271232,0.8028535322700059,20,holding,signal_period
2025-03-14,AG-SF,holding_long,-2.1356660052722947,-698.7567761595028,0.8021749164018342,21,holding,signal_period
2025-03-17,AG-SF,holding_long,-1.9002904513433911,-664.6274172611829,0.8016134229061291,22,holding,signal_period
2025-03-18,AG-SF,holding_long,-1.92061534933022,-706.0383879881256,0.8010736261789809,23,holding,signal_period
2025-03-19,AG-SF,holding_long,-1.933198412676567,-747.9927112036257,0.8005575651356688,24,holding,signal_period
2025-03-20,AG-SF,holding_long,-1.7337539500113983,-706.6571951089754,0.8001196807740569,25,holding,signal_period
2025-03-21,AG-SF,holding_long,-1.4553476308920186,-616.527383396382,0.7997723495648734,26,holding,signal_period
2025-03-24,AG-SF,holding_long,-1.401964069532142,-607.1159576733262,0.7994432121813164,27,holding,signal_period
2025-03-25,AG-SF,holding_long,-1.4100313365462642,-622.3434403131469,0.7991182039474556,28,holding,signal_period
2025-03-26,AG-SF,holding_long,-1.5507628059827614,-697.9546347815985,0.7987624459944594,29,holding,signal_period
2025-03-27,AG-SF,holding_long,-1.5499145794568143,-716.9665231756708,0.7984159407965857,30,holding,signal_period
2025-03-28,AG-SF,close,-1.7122106679610023,-814.0680728558318,0.7980369625401746,0,force_close,signal_period
2025-02-06,HC-SM,open_short,3.032742245986419,862.3467432388334,1.8546312766545647,1,z_threshold,signal_period
2025-02-07,HC-SM,holding_short,2.6556756428834167,870.3069049543246,1.857326342506585,2,holding,signal_period
2025-02-10,HC-SM,holding_short,2.052790313268035,749.8445990515938,1.859177703394824,3,holding,signal_period
2025-02-11,HC-SM,holding_short,0.8746079218892633,339.40319382075086,1.859907115310677,4,holding,signal_period
2025-02-12,HC-SM,close,0.2206277815870805,85.23108204477285,1.860093047983409,0,z_threshold,signal_period
2025-05-06,HC-SM,open_long,-2.102716381345047,-349.63017168448005,1.8432888212746747,1,z_threshold,signal_period
2025-05-07,HC-SM,holding_long,-1.921137908750851,-340.709170371596,1.8414418442675848,2,holding,signal_period
2025-05-08,HC-SM,holding_long,-0.6742938997132143,-125.86635671686872,1.8408387317001773,3,holding,signal_period
2025-05-09,HC-SM,close,-0.3552266621855697,-65.58578351921824,1.840524052573337,0,z_threshold,signal_period
2025-08-20,HC-SM,open_long,-2.046656484028734,-299.0943790652809,1.7983890255828836,1,z_threshold,signal_period
2025-02-20,RB-SF,open_long,-2.059359845560825,-228.7805702791584,1.919178812487622,1,z_threshold,signal_period
2025-02-21,RB-SF,holding_long,-2.170364362816851,-256.3241526161892,1.9179021006375236,2,holding,signal_period
2025-02-24,RB-SF,holding_long,-1.670997201503836,-211.5117744715053,1.9170012722943477,3,holding,signal_period
2025-02-25,RB-SF,holding_long,-0.8812595798394554,-115.47179544233131,1.9165554142091157,4,holding,signal_period
2025-02-26,RB-SF,holding_long,-1.8335846175453407,-239.28912623181623,1.9156130223011372,5,holding,signal_period
2025-02-27,RB-SF,holding_long,-1.6931678885662405,-231.2063056886691,1.914789719038772,6,holding,signal_period
2025-02-28,RB-SF,holding_long,-1.8714147353016228,-264.96324231395465,1.913918468734058,7,holding,signal_period
2025-03-03,RB-SF,holding_long,-1.390368105654541,-206.48842001177945,1.913310374211908,8,holding,signal_period
2025-03-04,RB-SF,holding_long,-1.3821517009050597,-209.0913491398669,1.912721922934305,9,holding,signal_period
2025-03-05,RB-SF,holding_long,-1.253592977287007,-193.08333162642248,1.912203775802367,10,holding,signal_period
2025-03-06,RB-SF,holding_long,-1.4288699694948723,-222.6289497709649,1.911618246008264,11,holding,signal_period
2025-03-07,RB-SF,holding_long,-1.0838250991216385,-172.3637520304792,1.911188619602384,12,holding,signal_period
2025-03-10,RB-SF,holding_long,-1.065791796160265,-170.09953026197763,1.91077290106623,13,holding,signal_period
2025-03-11,RB-SF,holding_long,-0.8178719927934235,-130.90167904947157,1.9104567909404115,14,holding,signal_period
2025-03-12,RB-SF,holding_long,-1.3126574026715148,-208.73599014232968,1.9099450078357847,15,holding,signal_period
2025-03-13,RB-SF,holding_long,-1.7357448333672532,-280.03870359038046,1.9092734952646808,16,holding,signal_period
2025-03-14,RB-SF,holding_long,-1.4440103273229274,-242.20852696458127,1.9087353963593268,17,holding,signal_period
2025-03-17,RB-SF,holding_long,-0.8123848757890313,-139.19415744067192,1.9084440504046736,18,holding,signal_period
2025-03-18,RB-SF,holding_long,-0.7213398137380403,-122.76051859716426,1.9081861369938635,19,holding,signal_period
2025-03-19,RB-SF,holding_long,-0.6540314240068937,-110.24100511423694,1.907952396046841,20,holding,signal_period
2025-03-20,RB-SF,holding_long,-0.6880849852431549,-114.66429540003082,1.9077030773986157,21,holding,signal_period
2025-03-21,RB-SF,holding_long,-0.6724600602067347,-110.88465236694536,1.9074587265235197,22,holding,signal_period
2025-03-24,RB-SF,holding_long,-0.9722346834900548,-158.5879309219972,1.907097082464516,23,holding,signal_period
2025-03-25,RB-SF,holding_long,-1.2468871640918486,-203.20074059387207,1.906631782161952,24,holding,signal_period
2025-03-26,RB-SF,holding_long,-1.007702768320097,-166.0524260783004,1.906262000442806,25,holding,signal_period
2025-03-27,RB-SF,holding_long,-1.1139840266129095,-183.6480977502952,1.90585412494757,26,holding,signal_period
2025-03-28,RB-SF,holding_long,-0.9000972857501635,-149.11704326639028,1.9055280619292307,27,holding,signal_period
2025-03-31,RB-SF,holding_long,-0.8595693686839563,-141.8730522957394,1.9052184253601812,28,holding,signal_period
2025-04-01,RB-SF,holding_long,-0.9557906394222676,-156.95405626618958,1.9048716274950288,29,holding,signal_period
2025-04-02,RB-SF,holding_long,-1.0856599714540196,-177.99448383694016,1.9044783335863864,30,holding,signal_period
2025-04-03,RB-SF,close,-0.9155181170669748,-150.65248645347674,1.9041494072584413,0,force_close,signal_period
2025-05-06,RB-SF,open_long,-2.448948464664959,-395.44393812224007,1.898302470057108,1,z_threshold,signal_period
2025-05-07,RB-SF,holding_long,-2.329698081955517,-412.1322219899139,1.8975869299198111,2,holding,signal_period
2025-05-08,RB-SF,holding_long,-1.5662304526682334,-300.6146910797761,1.8971500982923672,3,holding,signal_period
2025-05-09,RB-SF,holding_long,-1.1944665657962157,-235.83921566478875,1.8968292003397915,4,holding,signal_period
2025-05-12,RB-SF,holding_long,-1.255116063405575,-249.96072467543763,1.8964880997193228,5,holding,signal_period
2025-05-13,RB-SF,holding_long,-1.340938332557596,-270.1295264207438,1.8961278547137623,6,holding,signal_period
2025-05-14,RB-SF,holding_long,-1.43689579340172,-294.0862933980861,1.8957416879675488,7,holding,signal_period
2025-05-15,RB-SF,holding_long,-1.4238479675721103,-297.5772411007056,1.8953676022140185,8,holding,signal_period
2025-05-16,RB-SF,holding_long,-0.8789665003337196,-187.4425692991017,1.895143640972732,9,holding,signal_period
2025-05-19,RB-SF,holding_long,-0.8516195377797858,-180.7939933833659,1.8949262608536432,10,holding,signal_period
2025-05-20,RB-SF,holding_long,-0.9699004949010572,-204.7828619871061,1.8946779038870087,11,holding,signal_period
2025-05-21,RB-SF,holding_long,-1.0852020109573497,-228.8741232657958,1.8943990192271745,12,holding,signal_period
2025-05-22,RB-SF,holding_long,-1.0529127418824535,-222.868813145642,1.8941290845684249,13,holding,signal_period
2025-05-23,RB-SF,holding_long,-1.4292656213685542,-303.2049405882026,1.8937648743581104,14,holding,signal_period
2025-05-26,RB-SF,holding_long,-1.0849161313975488,-234.911637642178,1.893497281847734,15,holding,signal_period
2025-05-27,RB-SF,holding_long,-1.144858709623497,-248.77790279500093,1.8932176697436809,16,holding,signal_period
2025-05-28,RB-SF,holding_long,-1.0428759030497985,-228.032671558507,1.89296545255162,17,holding,signal_period
2025-05-29,RB-SF,holding_long,-1.7283474565852108,-378.6089133841906,1.892545673626717,18,holding,signal_period
2025-05-30,RB-SF,holding_long,-1.7129675606440344,-389.8862227689051,1.8921468543516968,19,holding,signal_period
2025-06-03,RB-SF,holding_long,-1.7637965958554598,-416.7062131690018,1.8917554737655229,20,holding,signal_period
2025-06-04,RB-SF,holding_long,-1.808180823944784,-444.90484964325424,1.8913631109858564,21,holding,signal_period
2025-06-05,RB-SF,holding_long,-1.8165247212809876,-466.8223710065122,1.89098690657589,22,holding,signal_period
2025-06-06,RB-SF,holding_long,-1.8406704171971773,-494.3348071371802,1.890619183031828,23,holding,signal_period
2025-06-09,RB-SF,holding_long,-1.5773305591799025,-443.4037746295208,1.8903165854619095,24,holding,signal_period
2025-06-10,RB-SF,holding_long,-1.467955626159215,-424.7759813929142,1.890042815490672,25,holding,signal_period
2025-06-11,RB-SF,holding_long,-1.5148673725891435,-448.3833884558872,1.8897642861508508,26,holding,signal_period
2025-06-12,RB-SF,holding_long,-1.3958269718132754,-423.7233296807936,1.8895151518900464,27,holding,signal_period
2025-06-13,RB-SF,holding_long,-1.2962532724535918,-400.9049832337751,1.889287234745327,28,holding,signal_period
2025-06-16,RB-SF,holding_long,-1.0940241228682666,-342.94826057842056,1.8890955295758232,29,holding,signal_period
2025-06-17,RB-SF,holding_long,-1.1219559763660771,-353.09731616304816,1.8888996383693888,30,holding,signal_period
2025-06-18,RB-SF,close,-1.032284275622894,-326.56585351812555,1.888719422052596,0,force_close,signal_period
2025-03-05,AU-I,open_long,-2.263612051165571,-79.68727868253586,1.2259092167059256,1,z_threshold,signal_period
2025-03-06,AU-I,holding_long,-2.01128572224856,-76.43263132346476,1.2248054243585096,2,holding,signal_period
2025-03-07,AU-I,holding_long,-1.864404991871826,-75.05262539726141,1.2238458132135774,3,holding,signal_period
2025-03-10,AU-I,holding_long,-1.9309589652817607,-81.50369338461894,1.222898897582459,4,holding,signal_period
2025-03-11,AU-I,holding_long,-1.6230760409429676,-72.15677045688972,1.222149728784052,5,holding,signal_period
2025-03-12,AU-I,holding_long,-1.7188000005177375,-78.88203820900856,1.2213804631693257,6,holding,signal_period
2025-03-13,AU-I,holding_long,-1.589180668642119,-75.74274183723742,1.220691667204049,7,holding,signal_period
2025-03-14,AU-I,holding_long,-1.538941551506357,-75.56843699959074,1.22003516608435,8,holding,signal_period
2025-03-17,AU-I,holding_long,-1.7952051656224584,-90.54320779067882,1.2192893048691669,9,holding,signal_period
2025-03-18,AU-I,holding_long,-1.867606274548451,-98.3068828518916,1.2185412971002898,10,holding,signal_period
2025-03-19,AU-I,holding_long,-2.185505725934249,-120.64636127630035,1.2176988239723368,11,holding,signal_period
2025-03-20,AU-I,holding_long,-2.044295762413952,-121.0864284466835,1.2169629597772311,12,holding,signal_period
2025-03-21,AU-I,holding_long,-1.9346011522105209,-121.66422700517876,1.21630980844199,13,holding,signal_period
2025-03-24,AU-I,holding_long,-1.5307809353589388,-101.41913908987692,1.2158184576568365,14,holding,signal_period
2025-03-25,AU-I,holding_long,-1.5340569373719375,-104.3378898784315,1.215338282465799,15,holding,signal_period
2025-03-26,AU-I,holding_long,-1.4892981617401264,-104.00694477544494,1.2148820085278669,16,holding,signal_period
2025-03-27,AU-I,holding_long,-1.3553207617676812,-96.93534036459243,1.2144750134431044,17,holding,signal_period
2025-03-28,AU-I,holding_long,-1.568176552593118,-114.0338355275378,1.2140027724460176,18,holding,signal_period
2025-03-31,AU-I,holding_long,-1.8246194169005296,-136.51088395660997,1.2134623641106057,19,holding,signal_period
2025-04-01,AU-I,holding_long,-1.639860400817753,-128.28622983307196,1.212992769445255,20,holding,signal_period
2025-04-02,AU-I,holding_long,-1.5544633172396245,-125.65225734048715,1.2125624915070488,21,holding,signal_period
2025-04-03,AU-I,holding_long,-1.64309313112814,-136.53632608921396,1.2121156433562896,22,holding,signal_period
2025-04-07,AU-I,holding_long,-1.587702508011774,-136.34266368251485,1.2117087898977648,23,holding,signal_period
2025-04-08,AU-I,holding_long,-1.869233801195938,-165.33702174806717,1.211241507699418,24,holding,signal_period
2025-04-09,AU-I,holding_long,-1.9813948045455736,-183.8035785693684,1.210761998865809,25,holding,signal_period
2025-04-10,AU-I,holding_long,-1.88579674899765,-184.9031329946648,1.2103192257325688,26,holding,signal_period
2025-04-11,AU-I,holding_long,-1.945012221115632,-200.2345725852756,1.2098753537707676,27,holding,signal_period
2025-04-14,AU-I,holding_long,-1.9279169286056523,-209.2400784280352,1.2094531695059447,28,holding,signal_period
2025-04-15,AU-I,holding_long,-1.780193936109855,-203.44157179223785,1.2090812564929816,29,holding,signal_period
2025-04-16,AU-I,holding_long,-1.925568522206552,-229.416074761573,1.208685291049988,30,holding,signal_period
2025-04-17,AU-I,close,-1.9107193009818209,-239.66780455552865,1.2083070272996348,0,force_close,signal_period
2025-03-07,RB-SS,open_short,2.120669706280041,455.47437449794415,3.97599988543569,1,z_threshold,signal_period
2025-03-10,RB-SS,holding_short,2.964161689784139,679.7396507982739,3.9799531972924567,2,holding,signal_period
2025-03-11,RB-SS,holding_short,2.768406902646952,727.1217285919556,3.983121333350297,3,holding,signal_period
2025-03-12,RB-SS,holding_short,2.4094020805208207,712.3583038636716,3.985560760451649,4,holding,signal_period
2025-03-13,RB-SS,holding_short,1.8537494653129445,598.5827351476091,3.987285339258367,5,holding,signal_period
2025-03-14,RB-SS,holding_short,1.682078573023581,569.1085997640475,3.9887785467468375,6,holding,signal_period
2025-03-17,RB-SS,holding_short,2.2478930160573927,787.9031796406107,3.990669661241913,7,holding,signal_period
2025-03-18,RB-SS,holding_short,1.9006591256739265,718.2211072577302,3.9921369006674654,8,holding,signal_period
